0.004980,5
0.006037,2
0.007971,-1
0.007041,-3
0.004819,-3
0.004001,-2
0.005219,-5
0.005004,-8
0.004939,-6
0.003871,-9
0.004073,-11
0.005058,-15
0.004892,-14
0.003067,-11
0.006022,-16
0.003975,-22
0.004036,-8
0.004818,-29
0.004156,-15
0.004042,-16
0.003981,-23
0.004958,-23
0.004093,-24
0.004925,-24
0.005036,-32
0.004893,-25
0.005059,-31
0.004049,-20
0.004978,-31
0.005009,-24
0.004867,-24
0.004109,-16
0.006017,-33
0.005986,-25
0.003021,-13
0.005973,-21
0.003993,-11
0.005059,-13
0.003793,-14
0.005155,-7
0.004988,-5
0.004912,-5
0.011108,-1
0.005038,1
0.005947,4
0.004070,3
0.003938,6
0.004053,8
0.003961,5
0.004977,17
0.005032,14
0.006025,19
0.004996,21
0.005002,18
0.003942,14
0.004036,19
0.003998,16
0.004022,22
0.005995,27
0.004998,23
0.004856,24
0.004125,24
0.004011,24
0.004988,29
0.003012,12
0.005001,24
0.004994,29
0.002852,11
0.006148,27
0.004010,22
0.005058,19
0.005953,28
0.005959,17
0.005041,24
0.004979,14
0.005011,16
0.004993,8
0.003000,7
0.006015,11
0.005981,8
0.004013,4
0.006965,4
0.007905,-1
0.004972,-1
0.004117,-1
0.003047,-2
0.004874,-3
0.005087,-6
0.005031,-5
0.003949,-5
0.003930,-6
0.004094,-8
0.004027,-8
0.006818,-16
0.005151,-11
0.005986,-16
0.005008,-16
0.004906,-18
0.004090,-7
0.005094,-20
0.003789,-17
0.004103,-13
0.002984,-13
0.005064,-24
0.005983,-25
0.003977,-16
0.005078,-21
0.003955,-22
0.003964,-22
0.005049,-22
0.003866,-23
0.005085,-23
0.005016,-27
0.003003,-12
0.005874,-28
0.004158,-23
0.004837,-23
0.003113,-17
0.005012,-23
0.006098,-28
0.004928,-29
0.004990,-23
0.004030,-29
0.004974,-17
0.004012,-17
0.005009,-23
0.003960,-28
0.006014,-23
0.005003,-28
0.003832,-22
0.003183,-15
0.004980,-22
0.005008,-21
0.004875,-20
0.004083,-20
0.005056,-20
0.004998,-23
0.003009,-9
0.004961,-22
0.004896,-17
0.003008,-12
0.005114,-16
0.005026,-18
0.003989,-12
0.003941,-11
0.004884,-17
0.004166,-9
0.003828,-13
0.004153,-12
0.004002,-7
0.004021,-8
0.003986,-7
0.004851,-13
0.005125,-6
0.005037,-8
0.003996,-4
0.002957,-3
0.004889,-5
0.004141,-1
0.004010,-2
0.007866,1
0.006168,1
0.003929,1
0.003056,1
0.006858,4
0.004123,3
0.006018,6
0.004033,3
0.004824,6
0.003004,7
0.005141,8
0.003994,6
0.004965,13
0.004999,11
0.004997,14
0.006999,19
0.004026,10
0.002905,11
0.005096,10
0.005002,18
0.004991,19
0.004973,15
0.002884,12
0.005144,17
0.002963,12
0.005014,17
0.004900,22
0.004987,23
0.004176,8
0.004961,24
0.003004,8
0.006954,29
0.003003,19
0.006070,19
0.003795,21
0.004185,15
0.002998,21
0.006022,26
0.003990,21
0.004973,21
0.004992,19
0.002893,15
0.006110,21
0.004030,19
0.004976,24
0.005011,18
0.006033,22
0.002925,17
0.005973,15
0.003888,16
0.005136,14
0.004040,11
0.007006,16
0.004969,17
0.004010,8
0.003880,10
0.004132,10
0.004991,8
0.004866,11
0.006112,7
0.003991,5
0.003891,6
0.004122,3
0.005047,4
0.002973,3
0.004987,2
0.003926,2
0.004100,1
0.012983,-1
0.010888,-1
0.005184,-3
0.003921,-2
0.003992,-4
0.002985,-4
0.005018,-6
0.004864,-9
0.004152,-5
0.004986,-12
0.005069,-11
0.004833,-14
0.005122,-13
0.004012,-9
0.004991,-17
0.005009,-14
0.002938,-11
0.005066,-16
0.005944,-24
0.005030,-16
0.004995,-16
0.007006,-25
0.005016,-22
0.003974,-7
0.005041,-22
0.004901,-21
0.005053,-16
0.003027,-12
0.004996,-15
0.004847,-15
0.004982,-18
0.004136,-11
0.004887,-16
0.006163,-13
0.005016,-16
0.003974,-7
0.004965,-7
0.004035,-5
0.003830,-5
0.004051,-4
0.007083,-3
0.002979,1
0.007882,1
0.007195,3
0.004938,5
0.004038,5
0.003027,6
0.004947,8
0.005000,11
0.003016,8
0.004987,16
0.004885,13
0.003978,6
0.005162,22
0.004965,12
0.005000,24
0.005998,15
0.004009,17
0.003053,12
0.005839,22
0.005166,21
0.004983,17
0.004860,16
0.003123,12
0.005973,15
0.005011,19
0.005014,18
0.005015,13
0.002984,11
0.005996,13
0.004068,12
0.002977,12
0.004854,12
0.002985,4
0.006135,13
0.004997,8
0.005046,7
0.004832,10
0.005112,5
0.004983,4
0.006010,3
0.008000,3
0.019018,-2
0.006961,-3
0.003069,-3
0.004963,-4
0.006034,-8
0.004975,-12
0.004835,-8
0.004035,-5
0.004128,-14
0.006022,-14
0.003959,-9
0.004041,-11
0.003938,-13
0.004004,-15
0.004064,-11
0.003010,-16
0.005974,-15
0.003803,-12
0.005174,-21
0.004008,-12
0.005025,-21
0.002828,-12
0.005132,-16
0.005001,-20
0.005871,-20
0.007017,-17
0.004122,-13
0.005004,-13
0.004009,-12
0.004848,-13
0.005118,-8
0.004046,-6
0.002932,-6
0.007053,-7
0.002999,-4
0.004988,-2
0.004832,-2
0.091182,-2
0.006970,-1
